pclass,age,sibsp,parch,fare,adult_male,alone,sex_male,embarked_Q,embarked_S,class_Second,class_Third,who_man,who_woman,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,embark_town_Queenstown,embark_town_Southampton,alive_yes,survived
-1.4553616747592824,-0.10202473611619467,-0.5305986490832921,-0.49715690120713385,-0.16856448113972688,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,-0.1202381289670164,-0.5305986490832921,-0.49715690120713385,0.41790458867668456,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
-1.4553616747592824,2.283929727341451,-0.5305986490832921,-0.49715690120713385,-0.023245967922561624,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0.8851584339817992,-1.8687238426459019,3.52783394488062,0.6984596955609427,-0.10717580228891121,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0.8851584339817992,-2.0872845568557623,0.48400949940768595,0.6984596955609427,-0.4523278939389802,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1
-1.4553616747592824,1.9196618703250166,-0.5305986490832921,-0.49715690120713385,-0.07704163455801709,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.8851584339817992,-0.8487738429998853,0.48400949940768595,0.6984596955609427,-0.5152340241951395,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,-0.10202473611619467,2.513225796389642,0.6984596955609427,-0.17735649098889217,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
-1.4553616747592824,1.4825404419052952,-0.5305986490832921,-0.49715690120713385,-0.1150891866720242,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
-0.2851016203887416,0.025469013839557384,-0.5305986490832921,-0.49715690120713385,-0.41651719181059965,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,0.46259044225927876,-0.5305986490832921,-0.49715690120713385,-0.6659086996420385,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,-0.10202473611619467,7.586266538844533,1.894076292329019,0.6683358672561589,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
-0.2851016203887416,-0.10202473611619467,-0.5305986490832921,-0.49715690120713385,-0.37719006942179584,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
0.8851584339817992,-1.5044559856294673,3.52783394488062,1.894076292329019,-0.06377208794517043,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
-0.2851016203887416,-2.0872845568557623,1.498617647898664,0.6984596955609427,0.08226582385227786,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1
0.8851584339817992,-1.8687238426459019,-0.5305986490832921,1.894076292329019,-0.24338193348915857,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1
-1.4553616747592824,-0.10202473611619467,-0.5305986490832921,-0.49715690120713385,0.2932894074019568,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.8851584339817992,-0.10202473611619467,0.48400949940768595,-0.49715690120713385,-0.3685572864583999,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1
-1.4553616747592824,1.1182725848888608,-0.5305986490832921,-0.49715690120713385,-0.15657450480167695,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1
0.8851584339817992,0.7540047278724263,0.48400949940768595,0.6984596955609427,-0.3685572864583999,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
0.8851584339817992,0.46259044225927876,-0.5305986490832921,-0.49715690120713385,-0.5144359713700789,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
-0.2851016203887416,0.17117615664613117,-0.5305986490832921,-0.49715690120713385,-0.41651719181059965,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1
-0.2851016203887416,-0.7759202715965984,-0.5305986490832921,-0.49715690120713385,-0.41651719181059965,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,-0.7759202715965984,0.48400949940768595,-0.49715690120713385,-0.5152340241951395,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1
-0.2851016203887416,-1.9415774140491886,0.48400949940768595,0.6984596955609427,-0.16712568397916092,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1
-1.4553616747592824,1.0454190134855739,-0.5305986490832921,-0.49715690120713385,-0.13411392192713475,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
-1.4553616747592824,2.0653690131315905,-0.5305986490832921,-0.49715690120713385,2.144940780409398,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
0.8851584339817992,0.899711870679,-0.5305986490832921,0.6984596955609427,-0.5046828450176556,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
-0.2851016203887416,-0.41165241458016394,-0.5305986490832921,-0.49715690120713385,-0.41651719181059965,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,-0.1202381289670164,-0.5305986490832921,-0.49715690120713385,-0.48366105930367936,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,0.31688329945270494,-0.5305986490832921,-0.49715690120713385,-0.5412935183673108,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,1.1546993705905042,-0.5305986490832921,-0.49715690120713385,-0.5273045731741811,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.8851584339817992,-0.8487738429998853,-0.5305986490832921,-0.49715690120713385,-0.5114778044079552,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1
0.8851584339817992,-2.0144309854524756,-0.5305986490832921,0.6984596955609427,-0.46519649574308247,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0.8851584339817992,0.17117615664613117,0.48400949940768595,-0.49715690120713385,-0.36184289970909195,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,-0.2659452717735902,-0.5305986490832921,-0.49715690120713385,-0.3054900109202572,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1
0.8851584339817992,-0.994480985806459,-0.5305986490832921,-0.49715690120713385,-0.5172329930502192,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1
-1.4553616747592824,0.7540047278724263,-0.5305986490832921,-0.49715690120713385,-0.07120587327476138,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0.8851584339817992,-0.41165241458016394,-0.5305986490832921,-0.49715690120713385,-0.5306617665488351,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
-0.2851016203887416,0.38973687085599185,-0.5305986490832921,-0.49715690120713385,-0.2630454946835604,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1
0.8851584339817992,-0.5573595573867377,-0.5305986490832921,-0.49715690120713385,-0.5268249741206591,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,-0.10202473611619467,0.48400949940768595,-0.49715690120713385,-0.5172329930502192,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
-1.4553616747592824,0.09832258524284428,0.48400949940768595,-0.49715690120713385,1.5071546118661328,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0.8851584339817992,-0.1930917003703033,-0.5305986490832921,-0.49715690120713385,-0.5138757996755652,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1
-0.2851016203887416,0.899711870679,0.48400949940768595,-0.49715690120713385,-0.147941721838281,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
-1.4553616747592824,0.17117615664613117,-0.5305986490832921,-0.49715690120713385,0.7976683848213292,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
-0.2851016203887416,0.025469013839557384,-0.5305986490832921,-0.49715690120713385,-0.46447709716279945,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,-0.994480985806459,-0.5305986490832921,-0.49715690120713385,-0.5114778044079552,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1
-0.2851016203887416,-0.1930917003703033,-0.5305986490832921,-0.49715690120713385,-0.41651719181059965,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,1.5553940133085822,-0.5305986490832921,-0.49715690120713385,-0.5114778044079552,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
-1.4553616747592824,0.6082975850658525,0.48400949940768595,-0.49715690120713385,1.060647893037153,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1
0.8851584339817992,-0.5573595573867377,-0.5305986490832921,-0.49715690120713385,-0.4865386536248113,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
-0.2851016203887416,-0.7759202715965984,-0.5305986490832921,-0.49715690120713385,-0.46447709716279945,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1
0.8851584339817992,-0.666639914491668,-0.5305986490832921,-0.49715690120713385,-0.5268249741206591,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
-0.2851016203887416,-0.8487738429998853,-0.5305986490832921,-0.49715690120713385,-0.41651719181059965,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,-0.10202473611619467,2.513225796389642,0.6984596955609427,-0.17735649098889217,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
-1.4553616747592824,0.38973687085599185,0.48400949940768595,-0.49715690120713385,0.9354725400679115,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1
0.8851584339817992,-0.04738455756372951,-0.5305986490832921,-0.49715690120713385,-0.5167533939966972,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
-0.2851016203887416,2.1382225845348772,-0.5305986490832921,-0.49715690120713385,-0.40692521074015975,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,-1.795870271242615,3.52783394488062,1.894076292329019,-0.06377208794517043,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1
-0.2851016203887416,-0.41165241458016394,-0.5305986490832921,-0.49715690120713385,-0.46447709716279945,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,-0.10202473611619467,-0.5305986490832921,-0.49715690120713385,-0.5210697854783951,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
-0.2851016203887416,1.0454190134855739,0.48400949940768595,-0.49715690120713385,-0.16712568397916092,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
-0.2851016203887416,-1.5773095570327542,-0.5305986490832921,1.894076292329019,-0.16232969344394094,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1
-0.2851016203887416,-0.7759202715965984,-0.5305986490832921,-0.49715690120713385,-0.46447709716279945,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
-0.2851016203887416,0.24402972804941805,-0.5305986490832921,-0.49715690120713385,-0.43042556436273766,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,-0.10202473611619467,0.48400949940768595,-0.49715690120713385,-0.3886198740653321,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
-0.2851016203887416,-0.04738455756372951,-0.5305986490832921,-0.49715690120713385,-0.46447709716279945,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,-0.5573595573867377,-0.5305986490832921,-0.49715690120713385,-0.5292229693882691,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,0.025469013839557384,-0.5305986490832921,-0.49715690120713385,-0.5273045731741811,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
-1.4553616747592824,1.0454190134855739,1.498617647898664,-0.49715690120713385,1.060647893037153,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0.8851584339817992,-0.3387988431768771,-0.5305986490832921,-0.49715690120713385,-0.5167533939966972,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
-0.2851016203887416,-0.41165241458016394,-0.5305986490832921,1.894076292329019,-0.38774124859927983,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1
-1.4553616747592824,0.5354440136625657,0.48400949940768595,0.6984596955609427,0.3422890835021923,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1
-0.2851016203887416,1.7739547275184429,0.48400949940768595,-0.49715690120713385,-0.16712568397916092,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,-0.10202473611619467,-0.5305986490832921,-0.49715690120713385,-0.5268249741206591,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,-0.04738455756372951,0.48400949940768595,0.6984596955609427,-0.46519649574308247,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
-1.4553616747592824,2.356783298744738,-0.5305986490832921,-0.49715690120713385,-0.15657450480167695,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,0.025469013839557384,0.48400949940768595,-0.49715690120713385,-0.35704690917387194,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,0.8268582992757132,-0.5305986490832921,1.894076292329019,-0.2781528648695034,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,-0.04738455756372951,-0.5305986490832921,1.894076292329019,-0.3734338496346116,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1
-1.4553616747592824,-0.10202473611619467,-0.5305986490832921,-0.49715690120713385,0.8534611019156501,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
-1.4553616747592824,0.025469013839557384,-0.5305986490832921,-0.49715690120713385,0.9935040255440734,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1
-1.4553616747592824,0.38973687085599185,-0.5305986490832921,-0.49715690120713385,9.162595276825252,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
-0.2851016203887416,1.4825404419052952,-0.5305986490832921,0.6984596955609427,-0.16712568397916092,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1
0.8851584339817992,-1.9415774140491886,3.52783394488062,1.894076292329019,-0.06377208794517043,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1
-1.4553616747592824,1.628247584711869,0.48400949940768595,0.6984596955609427,0.8620938848790461,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
-1.4553616747592824,0.7540047278724263,-0.5305986490832921,-0.49715690120713385,-0.6659086996420385,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0.8851584339817992,-0.10202473611619467,-0.5305986490832921,-0.49715690120713385,-0.5172329930502192,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
-0.2851016203887416,0.46259044225927876,-0.5305986490832921,-0.49715690120713385,-0.46447709716279945,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,-0.994480985806459,3.52783394488062,0.6984596955609427,0.09545479782413278,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,-0.3387988431768771,0.48400949940768595,-0.49715690120713385,-0.5167533939966972,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1
-1.4553616747592824,2.0653690131315905,-0.5305986490832921,0.6984596955609427,2.278110090402744,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1
-1.4553616747592824,0.38973687085599185,-0.5305986490832921,-0.49715690120713385,1.9360753926005676,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1
-1.4553616747592824,-0.10202473611619467,-0.5305986490832921,-0.49715690120713385,-0.07120587327476138,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,-0.3387988431768771,-0.5305986490832921,-0.49715690120713385,-0.6659086996420385,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1
-0.2851016203887416,0.8268582992757132,-0.5305986490832921,0.6984596955609427,-0.2918214378948803,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1
-1.4553616747592824,0.5354440136625657,-0.5305986490832921,0.6984596955609427,-0.09614502405790527,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
-1.4553616747592824,2.4296368701480247,0.48400949940768595,-0.49715690120713385,0.8296403761253194,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1
0.8851584339817992,1.1182725848888608,-0.5305986490832921,-0.49715690120713385,-0.5172329930502192,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
-0.2851016203887416,-0.10202473611619467,-0.5305986490832921,-0.49715690120713385,-0.6659086996420385,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,-1.6501631284360412,3.52783394488062,0.6984596955609427,-0.10717580228891121,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0.8851584339817992,0.38973687085599185,0.48400949940768595,0.6984596955609427,-0.2774334662892204,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1
0.8851584339817992,2.5753440129545986,-0.5305986490832921,-0.49715690120713385,-0.5172329930502192,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
0.8851584339817992,-0.1202381289670164,-0.5305986490832921,-0.49715690120713385,-0.5152340241951395,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,-0.994480985806459,-0.5305986490832921,-0.49715690120713385,-0.48366105930367936,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,-0.7759202715965984,-0.5305986490832921,-0.49715690120713385,-0.5114778044079552,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1
-1.4553616747592824,-0.10202473611619467,-0.5305986490832921,-0.49715690120713385,-0.16712568397916092,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.8851584339817992,0.24402972804941805,-0.5305986490832921,-0.49715690120713385,-0.4997276275966662,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.8851584339817992,0.025469013839557384,-0.5305986490832921,-0.49715690120713385,-0.48366105930367936,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1
0.8851584339817992,-0.5573595573867377,-0.5305986490832921,-0.49715690120713385,-0.5144359713700789,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
-0.2851016203887416,0.899711870679,-0.5305986490832921,-0.49715690120713385,-0.41651719181059965,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1
0.8851584339817992,-0.5573595573867377,-0.5305986490832921,-0.49715690120713385,-0.5172329930502192,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1
-1.4553616747592824,-0.2659452717735902,-0.5305986490832921,-0.49715690120713385,0.8467467151663419,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1
-1.4553616747592824,-0.7759202715965984,0.48400949940768595,-0.49715690120713385,1.0813512249795907,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
-0.2851016203887416,0.46259044225927876,-0.5305986490832921,-0.49715690120713385,-0.4189151870782097,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0.8851584339817992,-0.41165241458016394,-0.5305986490832921,-0.49715690120713385,-0.49613063469525126,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,-0.41165241458016394,-0.5305986490832921,-0.49715690120713385,-0.5144359713700789,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,-0.4480792002818074,-0.5305986490832921,-0.49715690120713385,-0.5272240005331894,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
-1.4553616747592824,-2.0144309854524756,0.48400949940768595,1.894076292329019,2.2414207628083114,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-1.4553616747592824,-0.10202473611619467,-0.5305986490832921,-0.49715690120713385,-0.08079785434520134,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1
-1.4553616747592824,1.4825404419052952,-0.5305986490832921,0.6984596955609427,4.082520956638269,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
0.8851584339817992,-0.10202473611619467,1.498617647898664,-0.49715690120713385,-0.21988157986658066,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1
0.8851584339817992,-0.7759202715965984,-0.5305986490832921,-0.49715690120713385,-0.6659086996420385,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
-0.2851016203887416,-0.10202473611619467,-0.5305986490832921,-0.49715690120713385,-0.4289867672021716,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1
-1.4553616747592824,-2.093112842568025,0.48400949940768595,1.894076292329019,2.2414207628083114,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
-1.4553616747592824,-0.10202473611619467,-0.5305986490832921,-0.49715690120713385,1.4612723296137906,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
-1.4553616747592824,-0.9216274144031722,0.48400949940768595,-0.49715690120713385,1.4232247774997833,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
-0.2851016203887416,0.025469013839557384,0.48400949940768595,-0.49715690120713385,-0.20549360826092072,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
-1.4553616747592824,0.025469013839557384,-0.5305986490832921,-0.49715690120713385,0.4262189178685419,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
-1.4553616747592824,-0.41165241458016394,-0.5305986490832921,-0.49715690120713385,0.9293969792578949,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
-1.4553616747592824,-0.8487738429998853,1.498617647898664,1.894076292329019,4.367483367071326,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
-0.2851016203887416,-0.2659452717735902,0.48400949940768595,0.6984596955609427,-0.16712568397916092,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0
-0.2851016203887416,0.972565442082287,0.48400949940768595,0.6984596955609427,-0.16232969344394094,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,-0.2659452717735902,-0.5305986490832921,-0.49715690120713385,-0.5152340241951395,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1
-0.2851016203887416,-0.41165241458016394,0.48400949940768595,-0.49715690120713385,-0.16712568397916092,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1
-0.2851016203887416,1.7739547275184429,-0.5305986490832921,-0.49715690120713385,-0.3973332296697198,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
-1.4553616747592824,0.09832258524284428,-0.5305986490832921,1.894076292329019,2.4968878314497664,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1
-1.4553616747592824,0.7540047278724263,0.48400949940768595,0.6984596955609427,1.9143342083063086,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0.8851584339817992,-0.1930917003703033,-0.5305986490832921,-0.49715690120713385,-0.5144359713700789,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
-0.2851016203887416,0.025469013839557384,-0.5305986490832921,-0.49715690120713385,-0.4289867672021716,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1
-0.2851016203887416,-0.5573595573867377,0.48400949940768595,0.6984596955609427,-0.10957379755652119,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1
-1.4553616747592824,0.46259044225927876,-0.5305986490832921,-0.49715690120713385,1.9360753926005676,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
0.8851584339817992,2.283929727341451,-0.5305986490832921,-0.49715690120713385,-0.5462487357883,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
-0.2851016203887416,0.46259044225927876,-0.5305986490832921,-0.49715690120713385,-0.41651719181059965,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1
0.8851584339817992,0.09832258524284428,0.48400949940768595,0.6984596955609427,-0.2721578767004784,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1
-1.4553616747592824,-0.994480985806459,-0.5305986490832921,0.6984596955609427,0.4463620781164657,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
0.8851584339817992,-0.10202473611619467,1.498617647898664,-0.49715690120713385,-0.21988157986658066,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1
-1.4553616747592824,1.1546993705905042,-0.5305986490832921,-0.49715690120713385,-0.11916577862696115,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
-1.4553616747592824,0.6082975850658525,-0.5305986490832921,0.6984596955609427,2.278110090402744,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0.8851584339817992,-0.994480985806459,1.498617647898664,-0.49715690120713385,-0.3205973811062002,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
-1.4553616747592824,-0.10202473611619467,0.48400949940768595,-0.49715690120713385,1.898027840486561,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1
-1.4553616747592824,-0.04738455756372951,0.48400949940768595,-0.49715690120713385,0.6117431789405632,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
-1.4553616747592824,0.8268582992757132,-0.5305986490832921,-0.49715690120713385,1.9143342083063086,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0.8851584339817992,1.1182725848888608,-0.5305986490832921,-0.49715690120713385,-0.5114778044079552,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1
-1.4553616747592824,1.1182725848888608,-0.5305986490832921,-0.49715690120713385,0.015121956359198187,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
-0.2851016203887416,-2.0144309854524756,0.48400949940768595,0.6984596955609427,-0.16712568397916092,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1
-1.4553616747592824,-0.41165241458016394,2.513225796389642,1.894076292329019,4.379473343409376,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1
-0.2851016203887416,-0.1202381289670164,-0.5305986490832921,-0.49715690120713385,-0.41651719181059965,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
-0.2851016203887416,0.46259044225927876,-0.5305986490832921,-0.49715690120713385,-0.41651719181059965,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
-0.2851016203887416,-0.41165241458016394,-0.5305986490832921,-0.49715690120713385,-0.41651719181059965,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1
